t,x,y,i
999,54264,475214.62815125,1
1000,54270,476684.023720759,1
1001,54299,474940.991614988,1
1002,54315,476434.57642258,1
1003,54329,477129.590966002,1
1004,54355,474004.117389328,1
1005,54384,475692.991817062,1
1006,54406,476864.472298548,1
1007,54410,477157.750045394,1
1008,54436,475493.379074163,1
1009,54449,477375.714798343,1
1010,54449,476326.759659769,1
1011,54463,475838.190557845,1
1012,54475,475518.316820963,1
1013,54495,477402.277986882,1
1014,54507,478530.732913953,1
1015,54509,477683.509041708,1
1016,54536,476932.383210983,1
1017,54548,476996.238377413,1
1018,54548,478593.658262354,1
1019,54559,479893.841926084,1
1020,54586,477367.320445528,1
1021,54601,478372.819196488,1
1022,54604,477976.063614481,1
1023,54613,475397.341654979,1
1024,54626,474886.927382799,1
1025,54647,480923.865635838,1
1026,54656,477001.170683807,1
1027,54682,481269.84702725,1
1028,54684,477168.802357215,1
1029,54700,475610.905164076,1
1030,54700,479691.620522516,1
1031,54707,478035.445916815,1
1032,54713,477149.161333636,1
1033,54730,480284.979848522,1
1034,54748,481619.55608895,1
1035,54748,479568.181197895,1
1036,54767,482558.000569167,1
1037,54773,480608.489626067,1
1038,54795,478435.448240701,1
1039,54809,481713.545180892,1
1040,54820,478898.180278213,1
1041,54827,480005.065296534,1
1042,54857,478797.249256827,1
1043,54865,481494.71986262,1
1044,54865,479308.697792899,1
1045,54884,478479.028207507,1
1046,54886,482185.853239565,1
1047,54895,480243.703866862,1
1048,54925,480937.005391711,1
1049,54925,482012.683499408,1
1050,54936,479734.88524081,1
1051,54950,481955.427769974,1
1052,54971,479993.123542548,1
1053,55000,481702.967762396,1
1054,55000,481552.311546401,1
1055,55030,479660.053212061,1
1056,55030,481944.020786113,1
1057,55031,479840.702099268,1
1058,55036,481253.021599838,1
1059,55044,481454.929570714,1
1060,55067,482821.177234401,1
1061,55085,482293.49143486,1
1062,55086,478860.150465566,1
1063,55091,481750.145501396,1
1064,55116,482414.20640265,1
1065,55127,484539.781597966,1
1066,55140,482818.115013376,1
1067,55140,481548.847853709,1
1068,55165,482013.978316678,1
1069,55194,483354.555135564,1
1070,55199,484596.228932403,1
1071,55220,481942.639124946,1
1072,55232,481408.169338588,1
1073,55256,482698.129067829,1
1074,55282,485161.2351794,1
1075,55312,486230.286013746,1
1076,55317,484095.487904787,1
1077,55319,482852.145671377,1
1078,55341,483989.880036347,1
1079,55368,485331.133291486,1
1080,55385,484193.04671292,1
1081,55409,486507.079631449,1
1082,55419,486852.665088956,1
1083,55435,484853.638498246,1
1084,55442,481907.510958528,1
1085,55454,487828.872242402,1
1086,55482,486168.111356016,1
1087,55509,484278.971643738,1
1088,55514,486274.646730033,1
1089,55540,484260.394684499,1
1090,55561,486428.641727118,1
1091,55576,487799.431881098,1
1092,55604,486889.089366751,1
1093,55615,486089.353035981,1
1094,55631,487570.342438463,1
1095,55654,487333.051152655,1
1096,55684,487443.993636734,1
1097,55684,488988.511264481,1
1098,55713,488862.226847373,1
1099,55715,487671.577916321,1
1100,55718,488830.853713052,1
1101,55733,486393.605599658,1
1102,55751,488063.214802286,1
1103,55765,485830.054984157,1
1104,55767,487588.292120587,1
1105,55774,489437.177419958,1
1106,55783,486829.954822589,1
1107,55798,491475.179760791,1
1108,55820,487787.749541777,1
1109,55844,489618.239088705,1
1110,55866,490218.654574169,1
1111,55869,487790.968830843,1
1112,55899,488334.093580534,1
1113,55902,490137.284928722,1
1114,55923,490073.376921131,1
1115,55940,489638.907168559,1
1116,55950,489517.313191672,1
1117,55956,491009.385826872,1
1118,55963,490666.227976949,1
1119,55975,490152.538346093,1
1120,55995,487811.905014516,1
1121,56021,488713.622179081,1
1122,56030,489036.571820512,1
1123,56033,489850.090120984,1
1124,56058,487982.436048317,1
1125,56066,491267.96553605,1
1126,56092,490383.909168882,1
1127,56117,492233.065663928,1
1128,56143,490893.827317347,1
1129,56145,492978.006246385,1
1130,56155,492843.336223508,1
1131,56170,492737.103238156,1
1132,56186,491695.211026457,1
1133,56202,489663.35294146,1
1134,56209,491460.801959101,1
1135,56239,491839.950597277,1
1136,56257,490333.145618271,1
1137,56279,493260.298335439,1
1138,56299,492465.828221062,1
1139,56306,492504.700218135,1
1140,56308,492677.68080144,1
1141,56322,494456.244296885,1
1142,56322,491844.214281611,1
1143,56324,492186.048726823,1
1144,56350,490975.618162056,1
1145,56354,492576.631515446,1
1146,56362,494881.183364945,1
1147,56392,492974.485077296,1
1148,56401,494587.647595473,1
1149,56415,494749.684994644,1
1150,56418,491612.16683555,1
1151,56431,492496.793249968,1
1152,56448,490639.482267135,1
1153,56453,492414.847329959,1
1154,56453,493122.615566962,1
1155,56482,494007.243738488,1
1156,56503,496722.208262694,1
1157,56522,494914.134611431,1
1158,56540,494112.383795952,1
1159,56551,493870.868099526,1
1160,56574,496279.015573726,1
1161,56591,495772.451561791,1
1162,56617,495385.27025433,1
1163,56639,493925.094740485,1
1164,56659,495278.36753788,1
1165,56664,495602.724011202,1
1166,56692,497571.00358303,1
1167,56700,497743.541750216,1
1168,56705,494765.457847586,1
1169,56713,497405.040609271,1
1170,56742,496307.79614031,1
1171,56759,497811.552082071,1
1172,56763,497936.100182208,1
1173,56793,495091.429574082,1
1174,56814,497055.551293547,1
1175,56826,496851.515974852,1
1176,56837,496643.529439834,1
1177,56860,494496.153579608,1
1178,56861,498374.130050479,1
1179,56883,496298.226804584,1
1180,56885,497229.321416176,1
1181,56914,499095.777724577,1
1182,56923,497788.877436324,1
1183,56934,497024.584130703,1
1184,56950,496201.938890351,1
1185,56950,499638.717609198,1
1186,56980,497918.238392586,1
1187,56998,498297.959764289,1
1188,57013,499907.383406487,1
1189,57036,499078.787229297,1
1190,57037,500158.941502255,1
1191,57063,498263.038921007,1
1192,57068,498850.772688189,1
1193,57091,501217.408166876,1
1194,57115,499407.595195834,1
1195,57121,500605.752261185,1
1196,57148,498724.11126501,1
1197,57153,499643.329687158,1
1198,57172,500003.724865324,1
1199,57179,499324.89742627,1
1200,57202,498479.890853224,1
1201,57209,500454.918872943,1
1202,57236,499336.752334025,1
1203,57261,501105.257849887,1
1204,57275,501575.412633813,1
1205,57283,500033.482472337,1
1206,57309,501320.444006037,1
1207,57319,501377.857070254,1
1208,57336,503077.897020572,1
1209,57353,502998.70067265,1
1210,57356,504655.897770524,1
1211,57377,501159.710256051,1
1212,57402,501912.620329519,1
1213,57413,502587.695035633,1
1214,57418,503532.196434816,1
1215,57436,503357.04506005,1
1216,57445,503268.139323083,1
1217,57472,503080.645640976,1
1218,57472,502551.7065737,1
1219,57473,501598.945041441,1
1220,57495,503245.612695655,1
1221,57497,501537.997844228,1
1222,57508,502324.870226227,1
1223,57523,501596.766398559,1
1224,57543,503257.177652601,1
1225,57559,503781.263973564,1
1226,57580,502831.105359561,1
1227,57609,503864.895623462,1
1228,57632,505260.454332305,1
1229,57635,505472.046794145,1
1230,57658,502907.648328769,1
1231,57678,503534.987365273,1
1232,57689,505412.94668181,1
1233,57718,504543.662762837,1
1234,57743,505624.466092681,1
1235,57771,505796.009762181,1
1236,57779,507348.687686103,1
1237,57793,506879.876317682,1
1238,57796,506501.913419035,1
1239,57803,505884.211516057,1
1240,57827,506727.354246007,1
1241,57845,506584.291505993,1
1242,57867,505363.68485219,1
1243,57891,505059.954978746,1
1244,57894,506321.085994607,1
1245,57915,505403.607427559,1
1246,57935,506635.754270275,1
1247,57947,508647.501575282,1
1248,57968,506669.194632931,1
1249,57997,506349.309740686,1
1250,58008,509745.618889303,1
1251,58033,507775.785726948,1
1252,58056,509613.352202079,1
1253,58073,509728.679359539,1
1254,58099,509725.637466645,1
1255,58114,508130.852383411,1
1256,58115,507543.94927291,1
1257,58131,508069.214582465,1
1258,58161,507359.2183991,1
1259,58168,509408.988965796,1
1260,58183,508956.456180279,1
1261,58191,510849.392662763,1
1262,58212,510322.587641436,1
1263,58242,509025.520748855,1
1264,58249,508691.390035542,1
1265,58266,511266.650279938,1
1266,58275,508697.998873313,1
1267,58291,510574.854303412,1
1268,58313,509299.039845025,1
1269,58319,510445.621746739,1
1270,58344,511153.213108146,1
1271,58356,508993.420648444,1
1272,58384,511853.839179478,1
1273,58399,511963.104568304,1
1274,58418,511004.082426112,1
1275,58424,508245.011304548,1
1276,58429,510335.127518558,1
1277,58458,512269.814056011,1
1278,58487,511746.581532193,1
1279,58490,511312.984945946,1
1280,58508,511310.571252022,1
1281,58518,511028.77795678,1
1282,58546,511694.777136508,1
1283,58567,512848.337496415,1
1284,58591,510945.759762301,1
1285,58613,510020.55033421,1
1286,58616,512210.034199961,1
1287,58618,513490.834703478,1
1288,58631,513391.27137416,1
1289,58660,513717.301989926,1
1290,58679,515452.707281737,1
1291,58703,514545.917581281,1
1292,58715,514894.848571436,1
1293,58744,515762.535608999,1
1294,58765,512349.839710206,1
1295,58789,513613.078128149,1
1296,58812,517235.597257961,1
1297,58812,515437.60149957,1
1298,58830,513222.095058544,1
1299,58837,512680.970217115,1
1300,58866,515007.719643984,1
1301,58874,515698.997787403,1
1302,58875,514794.742519003,1
1303,58889,516803.776165984,1
1304,58908,513417.717207997,1
1305,58937,517472.075996042,1
1306,58964,515280.23186105,1
1307,58976,517940.256744015,1
1308,58995,514218.578614008,1
1309,59006,515196.432401715,1
1310,59029,515359.803623053,1
1311,59047,517419.763260381,1
1312,59073,517359.296335983,1
1313,59087,516082.775520814,1
1314,59099,517514.662204552,1
1315,59128,517447.979139641,1
1316,59142,518511.453309093,1
1317,59145,516263.363767621,1
1318,59165,517974.48050826,1
1319,59188,518482.133112236,1
1320,59207,518015.890340489,1
1321,59235,517244.134999209,1
1322,59244,518222.341999779,1
1323,59254,517383.786527185,1
1324,59256,517608.926530928,1
1325,59282,520097.806889084,1
1326,59293,519258.375879411,1
1327,59318,516116.471803578,1
1328,59345,519001.734136306,1
1329,59366,519701.679228758,1
1330,59368,521063.162719669,1
1331,59381,520744.412466558,1
1332,59399,518162.574369723,1
1333,59415,519270.583372572,1
1334,59438,518316.874725641,1
1335,59456,521531.913151313,1
1336,59482,521303.980339247,1
1337,59491,520372.21951821,1
1338,59516,521024.510358739,1
1339,59529,520021.421718071,1
1340,59547,521018.615151152,1
1341,59559,521267.975451615,1
1342,59563,521178.125302263,1
1343,59583,520942.167100346,1
1344,59602,520566.366659225,1
1345,59612,523514.04745491,1
1346,59633,524249.909721415,1
1347,59634,522258.713630456,1
1348,59663,519940.236517502,1
1349,59666,523952.760246742,1
1350,59691,522452.059000201,1
1351,59711,522334.587693991,1
1352,59720,522930.679498063,1
1353,59746,522217.549834481,1
1354,59752,519464.38271217,1
1355,59772,522466.695744696,1
1356,59777,522810.44666915,1
1357,59785,524618.836051375,1
1358,59800,521214.363932622,1
1359,59801,521668.806412735,1
1360,59825,523326.138837674,1
1361,59852,522784.769211839,1
1362,59868,523338.081146095,1
1363,59872,522978.000818007,1
1364,59885,523449.916197343,1
1365,59900,524864.538578167,1
1366,59901,527186.648822836,1
1367,59903,524919.987841427,1
1368,59931,524519.313722019,1
1369,59939,523404.194004857,1
1370,59949,525368.466059086,1
1371,59968,525956.406074023,1
1372,59992,526265.400523467,1
1373,60000,525915.655523781,1
1374,60000,524914.942971617,1
1375,60004,525180.671823391,1
1376,60010,523411.072396866,1
1377,60019,524977.295266319,1
1378,60034,523098.174084421,1
1379,60062,526359.84623777,1
1380,60091,523731.213364607,1
1381,60119,527252.040464144,1
1382,60147,525236.823775859,1
1383,60148,527427.656480497,1
1384,60170,527807.95017518,1
1385,60175,525953.320359066,1
1386,60189,526699.330407504,1
1387,60207,527352.540811527,1
1388,60214,528141.566936272,1
1389,60216,526912.887055883,1
1390,60236,526067.094356846,1
1391,60262,526145.912868121,1
1392,60271,528259.310326361,1
1393,60284,527181.923880514,1
1394,60287,528748.674806781,1
1395,60295,528974.932626702,1
1396,60305,526884.358206108,1
1397,60332,527986.184812635,1
1398,60335,526463.065336879,1
1399,60358,528063.633937922,1
1400,60383,531393.3172327,1
1401,60406,528084.878215186,1
1402,60433,528830.199977708,1
1403,60454,530071.212044613,1
1404,60467,528932.02247758,1
1405,60482,529969.71478504,1
1406,60483,531545.281369824,1
1407,60483,528503.015804789,1
1408,60483,529994.321764945,1
1409,60492,528489.945244605,1
1410,60495,528822.729008662,1
1411,60503,528863.141771293,1
1412,60508,528948.044262289,1
1413,60529,531111.744361091,1
1414,60558,530136.181513409,1
1415,60560,529935.010329563,1
1416,60587,533205.341891061,1
1417,60617,530669.52628909,1
1418,60625,532455.84761185,1
1419,60651,530461.632152048,1
1420,60675,531244.463898594,1
1421,60679,527281.565883575,1
1422,60686,530531.759362653,1
1423,60688,533705.587749751,1
1424,60705,530693.925577906,1
1425,60731,530637.686231661,1
1426,60757,532330.680318579,1
1427,60762,529078.694420451,1
1428,60776,530279.48002231,1
1429,60795,535403.598263447,1
1430,60798,531909.183310265,1
1431,60811,532148.804411527,1
1432,60839,531864.942463889,1
1433,60850,532213.098159942,1
1434,60867,530982.314632502,1
1435,60890,532541.115029184,1
1436,60891,531006.47696937,1
1437,60905,531413.526142849,1
1438,60905,533540.007714986,1
1439,60912,533924.817604873,1
1440,60942,533103.127568015,1
1441,60966,534768.853501161,1
1442,60972,536706.389648775,1
1443,60995,535974.451065826,1
1444,61011,533584.753591789,1
1445,61027,535293.294547983,1
1446,61038,534872.448676921,1
1447,61046,533288.053636091,1
1448,61065,534394.010804018,1
1449,61095,536640.496691544,1
1450,61096,532914.477754286,1
1451,61105,533162.089620452,1
1452,61132,534001.030879711,1
1453,61136,535325.210294587,1
1454,61159,536041.312787022,1
1455,61181,536873.301947691,1
1456,61196,534727.60541413,1
1457,61210,538539.341348132,1
1458,61229,535527.956824786,1
1459,61243,537562.329721229,1
1460,61255,538716.6903902,1
1461,61273,536872.534598695,1
1462,61287,535139.96878751,1
1463,61306,535505.663053744,1
1464,61307,537243.478352287,1
1465,61319,536033.579935579,1
1466,61348,539001.175567319,1
1467,61373,535901.823146362,1
1468,61378,536637.891080103,1
1469,61399,537082.467883641,1
1470,61425,537109.745497655,1
1471,61433,537071.843492558,1
1472,61451,536506.994662306,1
1473,61468,537474.967685903,1
1474,61481,537045.05105259,1
1475,61497,537371.535096371,1
1476,61515,539896.907269728,1
1477,61526,537341.945402935,1
1478,61528,538963.723105703,1
1479,61529,536201.215649597,1
1480,61543,537217.165175595,1
1481,61553,538295.396467988,1
1482,61555,540230.392913692,1
1483,61578,538856.964600484,1
1484,61601,538277.484406122,1
1485,61614,537564.985417591,1
1486,61614,537590.560375544,1
1487,61638,535891.39664447,1
1488,61666,541510.730979825,1
1489,61679,537557.201446527,1
1490,61699,539562.603210983,1
1491,61714,541479.307544784,1
1492,61724,539337.583372876,1
1493,61754,540613.935079806,1
1494,61756,539269.24264906,1
1495,61763,540629.86756055,1
1496,61774,540825.054347288,1
1497,61777,540611.224259202,1
1498,61803,540434.932647091,1
1499,61822,541185.511083612,1
1500,61827,540594.45945599,1
1501,61855,539744.12825878,1
1502,61879,541807.154484301,1
1503,61883,542078.264804141,1
1504,61909,539776.950773987,1
1505,61925,541746.332564471,1
1506,61936,540326.071670421,1
1507,61949,541558.039852013,1
1508,61975,542677.914885582,1
1509,61980,544320.149579331,1
1510,61991,541915.428514369,1
1511,62009,542602.937832976,1
1512,62022,543675.915631424,1
1513,62023,542611.085824923,1
1514,62048,541818.207941478,1
1515,62051,543138.917053599,1
1516,62068,542692.995185093,1
1517,62094,543610.754553759,1
1518,62102,541905.445639254,1
1519,62110,542824.006263968,1
1520,62114,542629.222666439,1
1521,62127,545243.90912861,1
1522,62150,545060.367300145,1
1523,62162,544908.347576924,1
1524,62171,543236.38035887,1
1525,62192,542470.938674849,1
1526,62209,545621.823117759,1
1527,62228,543690.413197461,1
1528,62232,544235.993425787,1
1529,62244,543056.90566532,1
1530,62259,544951.194416728,1
1531,62275,545263.052475489,1
1532,62304,544004.633049822,1
1533,62328,545851.446173066,1
1534,62337,544598.279105155,1
1535,62340,545034.147412329,1
1536,62356,545828.215931425,1
1537,62385,544765.973192494,1
1538,62389,542399.582467008,1
1539,62397,545739.286156574,1
1540,62397,545056.649001219,1
1541,62414,546221.477674946,1
1542,62434,547267.944309483,1
1543,62446,548087.8052838,1
